5261;06.02.2013 10:01:00;103,56
5380;06.02.2013 16:15:00;103,55
5404;06.02.2013 17:16:00;103,65
5426;06.02.2013 18:08:00;103,4
5447;06.02.2013 19:20:00;103,21
5466;06.02.2013 20:18:00;103,05
5501;07.02.2013 10:00:00;103,05
5532;07.02.2013 11:09:00;103,38
5557;07.02.2013 12:02:00;103,2
5630;07.02.2013 14:25:00;103,11
5668;07.02.2013 16:02:00;103,05
5812;08.02.2013 10:00:00;103,05
5835;08.02.2013 10:49:00;103,06
5862;08.02.2013 11:44:00;103,56
5890;08.02.2013 12:54:00;103,88
5892;08.02.2013 13:01:00;103,76
5924;08.02.2013 14:32:00;103,77
5928;08.02.2013 14:37:00;103,94
5941;08.02.2013 14:58:00;103,83
5954;08.02.2013 15:30:00;103,61
6088;11.02.2013 10:00:00;103,7
6153;11.02.2013 12:14:00;104,02
6185;11.02.2013 13:36:00;104,07
6305;11.02.2013 18:41:00;103,98
6318;11.02.2013 19:26:00;104,03
6332;11.02.2013 20:29:00;104,38
6343;11.02.2013 21:24:00;104,59
6357;11.02.2013 22:32:00;104,67
6363;12.02.2013 10:00:00;104,67
6409;12.02.2013 11:35:00;104,65
6417;12.02.2013 11:54:00;104,65
6421;12.02.2013 11:58:00;104,64
6438;12.02.2013 12:29:00;104,52
6466;12.02.2013 13:32:00;104,28
6489;12.02.2013 14:40:00;103,99
6503;12.02.2013 15:03:00;103,59
6579;12.02.2013 19:09:00;103,91
6615;12.02.2013 23:43:00;103,85
6616;13.02.2013 10:00:00;103,85
6676;13.02.2013 12:52:00;103,74
6701;13.02.2013 14:17:00;103,98
6713;13.02.2013 15:09:00;103,98
6729;13.02.2013 15:38:00;103,99
6761;13.02.2013 16:43:00;103,95
6770;13.02.2013 17:06:00;103,94
6799;13.02.2013 18:10:00;103,87
6826;13.02.2013 19:43:00;103,77
6850;13.02.2013 21:59:00;103,76
6864;14.02.2013 10:00:00;103,76
6874;14.02.2013 10:21:00;103,67
6880;14.02.2013 10:40:00;103,65
6910;14.02.2013 11:47:00;103,47
6923;14.02.2013 12:17:00;103,34
6943;14.02.2013 12:56:00;103,03
6944;14.02.2013 12:57:00;102,63
6946;14.02.2013 13:01:00;102,28
6949;14.02.2013 13:04:00;101,27
7015;14.02.2013 14:50:00;100,99
7043;14.02.2013 15:52:00;100,69
7066;14.02.2013 17:05:00;100,11
7090;14.02.2013 17:53:00;99,73
7110;14.02.2013 18:25:00;99,24
7163;15.02.2013 10:00:00;99,24
7292;15.02.2013 15:37:00;99,74
7342;15.02.2013 18:20:00;99,62
7410;18.02.2013 10:00:00;99,62
7434;18.02.2013 10:46:00;99,59
7475;18.02.2013 12:46:00;100,38
7482;18.02.2013 13:03:00;100,24
7506;18.02.2013 14:11:00;100,29
7578;18.02.2013 17:53:00;100,22
7594;18.02.2013 18:22:00;99,98
7612;18.02.2013 19:43:00;100,34
7613;18.02.2013 20:00:00;100,67
7629;18.02.2013 23:25:00;100,89
7632;19.02.2013 10:00:00;100,89
7853;20.02.2013 10:00:00;100,89
7901;20.02.2013 12:22:00;101,42
7927;20.02.2013 13:35:00;101,83
7954;20.02.2013 14:46:00;102,08
7979;20.02.2013 15:49:00;102,32
8008;20.02.2013 17:01:00;102,56
8029;20.02.2013 17:46:00;102,58
8056;20.02.2013 19:14:00;102,62
8086;20.02.2013 21:28:00;102,61
8096;20.02.2013 22:40:00;102,54
8113;21.02.2013 10:00:00;102,54
8119;21.02.2013 10:10:00;102,18
8129;21.02.2013 10:41:00;101,93
8214;21.02.2013 14:47:00;102,17
8249;21.02.2013 16:37:00;102,2
8290;21.02.2013 18:38:00;102,2
8291;21.02.2013 18:40:00;102,19
8320;21.02.2013 21:39:00;102,18
8333;21.02.2013 23:09:00;102,38
8342;22.02.2013 10:00:00;102,38
8368;22.02.2013 11:31:00;102,49
8423;22.02.2013 15:26:00;102,46
8447;22.02.2013 16:46:00;102,53
8470;22.02.2013 18:22:00;102,51
8493;22.02.2013 20:11:00;102,47
8512;25.02.2013 10:00:00;102,47
8514;25.02.2013 10:08:00;102,35
8582;25.02.2013 13:59:00;102,21
8588;25.02.2013 14:25:00;102,14
8600;25.02.2013 15:52:00;102,04
8632;25.02.2013 18:28:00;101,91
8657;25.02.2013 20:18:00;101,82
8674;25.02.2013 22:18:00;101,85
8686;25.02.2013 23:05:00;101,67
8694;26.02.2013 10:00:00;101,67
8701;26.02.2013 10:15:00;101,26
8713;26.02.2013 10:50:00;100,92
8719;26.02.2013 11:15:00;100,63
8879;26.02.2013 20:00:00;101
8907;26.02.2013 21:33:00;101,29
8929;27.02.2013 10:00:00;101,29
8931;27.02.2013 10:03:00;101,32
8958;27.02.2013 12:12:00;101,45
8969;27.02.2013 12:39:00;101,37
8990;27.02.2013 13:56:00;101,26
9008;27.02.2013 14:57:00;101,44
9010;27.02.2013 15:06:00;101,4
9014;27.02.2013 15:16:00;101,18
9030;27.02.2013 16:24:00;101,09
9111;27.02.2013 21:30:00;101,13
9134;28.02.2013 10:00:00;101,13
9157;28.02.2013 11:31:00;100,83
9182;28.02.2013 13:15:00;100,68
9213;28.02.2013 15:08:00;100,61
9216;28.02.2013 15:14:00;100,6
9247;28.02.2013 17:13:00;100,49
9277;28.02.2013 18:32:00;100,41
9283;28.02.2013 18:44:00;100,52
9294;28.02.2013 19:23:00;100,35
9306;28.02.2013 20:10:00;100,37
9342;01.03.2013 10:00:00;100,37
9360;01.03.2013 10:55:00;100,28
9382;01.03.2013 11:53:00;100,06
9408;01.03.2013 13:02:00;99,94
9428;01.03.2013 14:06:00;99,73
9441;01.03.2013 14:43:00;99,63
9517;01.03.2013 18:33:00;99,77
9552;01.03.2013 22:10:00;99,8
9563;04.03.2013 10:00:00;99,8
9587;04.03.2013 10:57:00;99,72
9604;04.03.2013 11:45:00;99,49
9671;04.03.2013 15:04:00;99,52
9710;04.03.2013 18:05:00;99,47
9751;04.03.2013 21:53:00;99,43
9765;04.03.2013 23:17:00;99,67
9774;05.03.2013 10:00:00;99,67
9776;05.03.2013 10:04:00;99,4
9791;05.03.2013 11:00:00;99,26
9808;05.03.2013 12:06:00;99,09
9866;05.03.2013 15:57:00;99,08
9911;05.03.2013 18:02:00;98,98
9915;05.03.2013 18:28:00;99,24
9930;05.03.2013 19:59:00;99,18
9956;06.03.2013 10:01:00;99,18
10150;07.03.2013 10:00:00;99,18
10158;07.03.2013 10:31:00;99,41
10182;07.03.2013 12:30:00;99,36
10197;07.03.2013 13:35:00;99,35
10202;07.03.2013 14:13:00;99,6
10210;07.03.2013 14:55:00;99,54
10216;07.03.2013 15:25:00;99,51
10219;07.03.2013 15:41:00;99,49
10230;07.03.2013 16:24:00;99,37
10245;07.03.2013 17:36:00;99,86
10268;07.03.2013 19:01:00;100,06
10298;07.03.2013 23:05:00;100,27
10309;11.03.2013 10:00:00;100,27
10328;11.03.2013 10:41:00;100,23
10355;11.03.2013 12:24:00;100,24
10379;11.03.2013 14:07:00;100,25
10409;11.03.2013 17:02:00;100,18
10415;11.03.2013 17:52:00;100,18
10442;12.03.2013 10:00:00;100,18
10445;12.03.2013 10:04:00;100,1
10469;12.03.2013 11:54:00;100,02
10486;12.03.2013 13:37:00;99,89
10492;12.03.2013 14:08:00;99,76
10591;13.03.2013 10:01:00;99,76
10765;14.03.2013 10:01:00;99,76
10821;14.03.2013 13:02:00;100,25
10858;14.03.2013 16:12:00;100,74
